trip_id,pickup_location,drop_location,pickup_time,distance_km,fare,driver_id
TRIP-144858,Swargate,Wakad,2025-07-30T23:19:39.916810,12.23,159.12,DR-9659
TRIP-839877,Kothrud,Swargate,2025-07-31T15:09:39.927000,10.79,185.88,DR-3923
TRIP-447598,Kothrud,Viman Nagar,2025-07-31T20:41:39.942453,7.85,140.09,DR-8801
TRIP-367469,Baner,Swargate,2025-07-31T14:26:39.953708,12.22,179.31,DR-7050
TRIP-326372,Wakad,Hinjewadi,2025-07-31T07:29:39.967570,10.51,161.86,DR-4454
TRIP-722786,Viman Nagar,Koregaon Park,2025-07-31T15:43:39.981915,4.06,85.35,DR-1756
TRIP-154427,Koregaon Park,Baner,2025-07-30T22:18:40.004412,14.97,190.19,DR-9749
TRIP-447518,Hinjewadi,Swargate,2025-07-31T13:08:40.025078,5.6,103.72,DR-1535
TRIP-713220,Kothrud,Koregaon Park,2025-07-31T15:55:40.042959,6.71,119.45,DR-8317
TRIP-307343,Koregaon Park,Baner,2025-07-31T18:41:40.058179,13.61,192.33,DR-9926
TRIP-176848,Wakad,Kothrud,2025-07-31T05:28:40.077900,8.95,154.26,DR-5304
TRIP-703614,Hinjewadi,Kothrud,2025-07-30T20:43:40.102744,3.19,75.13,DR-9052
TRIP-874350,Kothrud,Baner,2025-07-31T12:12:40.120138,10.99,146.11,DR-8018
TRIP-168955,Wakad,Swargate,2025-07-31T01:05:40.133449,8.7,142.21,DR-8187
TRIP-334359,Kothrud,Koregaon Park,2025-07-31T18:11:40.148677,3.85,79.9,DR-7945
TRIP-966104,Wakad,Viman Nagar,2025-07-31T00:23:40.162083,14.76,199.61,DR-6189
TRIP-998064,Shivajinagar,Swargate,2025-07-31T06:44:40.177323,13.09,180.41,DR-8020
TRIP-165692,Koregaon Park,Wakad,2025-07-31T00:38:40.198769,4.97,102.41,DR-8630
TRIP-954488,Hinjewadi,Swargate,2025-07-31T02:33:40.217701,4.93,94.79,DR-3883
TRIP-174969,Baner,Kothrud,2025-07-31T09:25:40.231608,14.96,211.65,DR-7960
TRIP-830072,Kothrud,Hinjewadi,2025-07-31T06:30:40.251428,6.92,114.22,DR-4150
TRIP-167544,Koregaon Park,Shivajinagar,2025-07-31T10:27:40.266594,10.55,186.67,DR-7451
TRIP-664069,Shivajinagar,Wakad,2025-07-31T15:08:40.279956,6.76,113.44,DR-6889
TRIP-796443,Wakad,Koregaon Park,2025-07-31T05:15:40.293926,9.03,147.65,DR-1277
TRIP-929864,Baner,Viman Nagar,2025-07-31T09:14:40.307673,9.67,174.58,DR-9899
TRIP-372129,Swargate,Wakad,2025-07-31T16:57:40.321447,4.38,84.16,DR-1665
TRIP-807235,Baner,Swargate,2025-07-31T02:48:40.335233,4.65,96.52,DR-9457
TRIP-501795,Koregaon Park,Wakad,2025-07-31T04:23:40.348581,7.62,114.58,DR-4012
TRIP-802911,Viman Nagar,Kothrud,2025-07-31T16:40:40.369351,6.27,105.95,DR-8069
TRIP-224919,Viman Nagar,Baner,2025-07-31T07:05:40.383925,9.78,152.88,DR-2534
TRIP-375236,Swargate,Wakad,2025-07-31T07:40:40.397972,11.15,178.3,DR-1696
TRIP-999687,Hinjewadi,Wakad,2025-07-31T00:34:40.418882,9.01,134.5,DR-2928
TRIP-836493,Hinjewadi,Koregaon Park,2025-07-31T05:02:40.432527,7.59,140.58,DR-4391
TRIP-483141,Baner,Shivajinagar,2025-07-31T09:08:40.446327,9.3,158.08,DR-9638
TRIP-762812,Baner,Swargate,2025-07-30T21:21:40.461589,3.27,72.38,DR-3811
TRIP-416185,Baner,Viman Nagar,2025-07-31T08:08:40.474185,7.39,125.18,DR-7266
TRIP-956477,Baner,Shivajinagar,2025-07-31T04:16:40.488248,13.58,191.27,DR-6410
TRIP-632180,Viman Nagar,Shivajinagar,2025-07-31T14:38:40.501193,6.05,110.5,DR-5159
TRIP-891492,Baner,Viman Nagar,2025-07-31T20:37:40.522681,13.5,229.45,DR-9276
TRIP-243910,Koregaon Park,Wakad,2025-07-31T06:16:40.545775,11.54,198.58,DR-9214
TRIP-637361,Wakad,Baner,2025-07-31T17:59:40.564526,9.92,171.82,DR-5074
TRIP-747247,Wakad,Viman Nagar,2025-07-31T19:15:40.580051,5.91,115.42,DR-7266
TRIP-824718,Shivajinagar,Swargate,2025-07-31T06:19:40.592518,13.65,219.05,DR-4537
TRIP-360395,Viman Nagar,Kothrud,2025-07-31T13:56:40.606283,8.53,142.89,DR-8523
TRIP-832013,Viman Nagar,Shivajinagar,2025-07-31T10:13:40.620325,9.98,149.83,DR-5692
TRIP-432212,Swargate,Viman Nagar,2025-07-31T04:31:40.640573,10.71,162.51,DR-3358
TRIP-100318,Wakad,Viman Nagar,2025-07-31T03:29:40.654378,3.21,70.53,DR-9024
TRIP-176824,Swargate,Wakad,2025-07-31T20:20:40.670239,13.49,181.24,DR-6751
TRIP-352248,Kothrud,Baner,2025-07-31T01:21:40.682893,8.35,123.02,DR-8577
TRIP-338276,Hinjewadi,Kothrud,2025-07-31T18:37:40.699401,11.43,194.09,DR-3860
TRIP-356010,Kothrud,Shivajinagar,2025-07-31T05:19:40.711086,7.07,117.63,DR-9054
TRIP-294821,Hinjewadi,Wakad,2025-07-31T09:35:40.726684,3.19,82.49,DR-4530
TRIP-419317,Viman Nagar,Hinjewadi,2025-07-31T05:15:40.738378,7.1,127.79,DR-4596
TRIP-853796,Viman Nagar,Koregaon Park,2025-07-31T08:36:40.751897,13.35,222.57,DR-3349
TRIP-883448,Koregaon Park,Baner,2025-07-31T18:48:40.765765,7.39,116.74,DR-7333
TRIP-772634,Baner,Shivajinagar,2025-07-31T03:31:40.779932,3.41,76.32,DR-8315
TRIP-836151,Kothrud,Shivajinagar,2025-07-31T02:18:40.793854,9.62,177.4,DR-2579
TRIP-358092,Viman Nagar,Hinjewadi,2025-07-31T03:34:40.807829,7.28,134.58,DR-1643
TRIP-531165,Viman Nagar,Swargate,2025-07-31T17:40:40.821839,3.7,84.69,DR-7228
TRIP-969475,Hinjewadi,Kothrud,2025-07-31T17:59:40.841598,3.96,82.32,DR-5432
TRIP-426102,Viman Nagar,Wakad,2025-07-31T07:35:40.854920,9.42,158.58,DR-3900
TRIP-832021,Hinjewadi,Baner,2025-07-31T05:55:40.869852,13.29,193.43,DR-9379
TRIP-441227,Wakad,Baner,2025-07-31T08:09:40.883307,14.51,190.46,DR-7953
TRIP-977265,Kothrud,Baner,2025-07-31T10:50:40.897145,8.94,153.5,DR-6320
TRIP-594051,Hinjewadi,Koregaon Park,2025-07-31T11:48:40.909542,9.89,158.54,DR-9238
TRIP-753149,Hinjewadi,Koregaon Park,2025-07-31T01:37:40.923602,7.72,124.49,DR-4684
TRIP-605865,Kothrud,Viman Nagar,2025-07-31T04:32:40.937557,6.22,127.73,DR-2475
TRIP-686419,Hinjewadi,Kothrud,2025-07-31T01:05:40.961698,14.44,188.67,DR-5321
TRIP-886738,Viman Nagar,Kothrud,2025-07-30T22:57:40.972570,13.36,191.07,DR-9731
TRIP-579712,Koregaon Park,Viman Nagar,2025-07-30T23:35:40.988093,12.65,182.07,DR-2067
TRIP-885908,Swargate,Wakad,2025-07-31T11:23:41.003513,3.41,85.67,DR-4932
TRIP-701365,Shivajinagar,Viman Nagar,2025-07-31T14:46:41.016376,14.05,181.64,DR-2452
TRIP-948597,Wakad,Viman Nagar,2025-07-31T04:59:41.029736,12.65,176.89,DR-4351
TRIP-103033,Kothrud,Shivajinagar,2025-07-31T20:26:41.044094,8.06,122.62,DR-7133
TRIP-380908,Shivajinagar,Baner,2025-07-31T13:54:41.059018,13.53,201.02,DR-9756
TRIP-350263,Baner,Wakad,2025-07-31T09:46:41.087055,11.17,172.66,DR-4047
TRIP-517878,Swargate,Baner,2025-07-31T01:07:41.107506,13.33,228.99,DR-8796
TRIP-349841,Viman Nagar,Kothrud,2025-07-31T13:23:41.120106,10.63,149.84,DR-9214
TRIP-568713,Wakad,Shivajinagar,2025-07-31T03:01:41.133077,3.62,81.3,DR-3580
TRIP-653806,Shivajinagar,Koregaon Park,2025-07-31T16:31:41.147156,10.87,162.94,DR-5026
TRIP-167708,Viman Nagar,Hinjewadi,2025-07-31T08:57:41.161889,14.17,244.58,DR-5950
TRIP-959702,Hinjewadi,Wakad,2025-07-31T10:38:41.175737,5.63,108.25,DR-4470
TRIP-448925,Baner,Shivajinagar,2025-07-31T20:35:41.191387,7.31,140.61,DR-1475
TRIP-386359,Kothrud,Viman Nagar,2025-07-31T15:29:41.209584,10.43,183.0,DR-5268
TRIP-980460,Hinjewadi,Wakad,2025-07-30T22:18:41.223367,12.94,196.51,DR-7996
TRIP-807559,Shivajinagar,Viman Nagar,2025-07-31T20:04:41.244014,10.23,170.74,DR-3758
TRIP-812545,Kothrud,Koregaon Park,2025-07-31T13:10:41.257233,6.7,121.31,DR-4114
TRIP-412512,Hinjewadi,Viman Nagar,2025-07-31T19:00:41.272860,11.86,211.87,DR-2846
TRIP-724217,Viman Nagar,Baner,2025-07-31T17:45:41.285660,4.22,79.91,DR-1401
TRIP-245487,Wakad,Viman Nagar,2025-07-31T08:42:41.300790,5.63,117.47,DR-5153
TRIP-406120,Viman Nagar,Baner,2025-07-31T05:01:41.314307,14.73,216.59,DR-6001
TRIP-439468,Kothrud,Swargate,2025-07-31T12:01:41.328398,10.43,163.42,DR-2678
TRIP-638063,Hinjewadi,Wakad,2025-07-31T12:27:41.342132,13.62,216.86,DR-3128
TRIP-816984,Kothrud,Koregaon Park,2025-07-31T05:03:41.355135,10.94,152.83,DR-7610
TRIP-625089,Wakad,Shivajinagar,2025-07-31T03:00:41.370466,3.59,79.59,DR-5874
TRIP-193973,Hinjewadi,Shivajinagar,2025-07-31T10:09:41.384468,14.36,185.28,DR-3585
TRIP-809255,Wakad,Baner,2025-07-31T14:53:41.399932,5.28,92.49,DR-1265
TRIP-554719,Viman Nagar,Baner,2025-07-31T08:15:41.423636,4.95,101.42,DR-9779
TRIP-229077,Baner,Viman Nagar,2025-07-31T20:15:41.434072,9.96,175.02,DR-7589
TRIP-888958,Hinjewadi,Wakad,2025-07-31T11:51:41.445035,5.05,109.96,DR-2036
TRIP-375703,Viman Nagar,Baner,2025-07-31T16:25:41.458596,8.6,121.14,DR-9299
TRIP-381593,Baner,Shivajinagar,2025-07-31T02:57:41.481338,11.28,180.94,DR-5138
TRIP-957258,Kothrud,Swargate,2025-07-30T23:09:41.492136,14.47,210.38,DR-6450
TRIP-698405,Hinjewadi,Wakad,2025-07-31T03:41:41.514141,12.4,194.83,DR-9033
TRIP-833189,Viman Nagar,Shivajinagar,2025-07-31T14:40:41.527861,5.68,93.58,DR-8173
TRIP-606965,Kothrud,Hinjewadi,2025-07-31T06:45:41.541379,6.95,122.25,DR-6692
TRIP-161648,Baner,Kothrud,2025-07-31T13:15:41.556095,9.67,137.41,DR-6390
TRIP-717590,Viman Nagar,Baner,2025-07-31T06:53:41.571431,14.09,226.15,DR-8991
TRIP-120990,Hinjewadi,Baner,2025-07-31T11:09:41.599006,12.58,203.0,DR-8902
TRIP-559329,Viman Nagar,Wakad,2025-07-30T23:29:41.618515,8.19,130.04,DR-9540
TRIP-650074,Wakad,Hinjewadi,2025-07-31T03:36:41.629113,12.62,161.99,DR-2978
TRIP-317883,Swargate,Koregaon Park,2025-07-31T16:19:41.644541,14.8,220.87,DR-5492
TRIP-791622,Wakad,Shivajinagar,2025-07-30T21:50:41.671690,6.29,102.37,DR-1911
TRIP-738107,Kothrud,Viman Nagar,2025-07-31T02:27:41.690407,14.91,245.76,DR-3397
TRIP-192172,Swargate,Hinjewadi,2025-07-31T08:40:41.701817,5.0,102.14,DR-2778
TRIP-303981,Hinjewadi,Shivajinagar,2025-07-31T11:48:41.715103,9.49,168.27,DR-2055
TRIP-436871,Baner,Swargate,2025-07-30T22:18:41.729605,14.65,239.13,DR-6523
TRIP-107899,Kothrud,Shivajinagar,2025-07-31T04:02:41.743515,13.12,207.56,DR-2707
TRIP-693809,Koregaon Park,Viman Nagar,2025-07-30T20:50:41.756701,8.24,118.42,DR-9306
TRIP-539088,Wakad,Viman Nagar,2025-07-31T05:16:41.780727,6.42,114.93,DR-9435
TRIP-822974,Baner,Koregaon Park,2025-07-30T21:03:41.799261,12.43,163.52,DR-6513
TRIP-647878,Shivajinagar,Swargate,2025-07-31T11:17:41.820862,12.96,206.32,DR-6048
TRIP-182422,Wakad,Viman Nagar,2025-07-31T12:11:41.841419,14.69,196.45,DR-4846
TRIP-410756,Wakad,Hinjewadi,2025-07-31T17:36:41.854309,5.76,103.84,DR-4872
TRIP-620859,Wakad,Hinjewadi,2025-07-31T04:05:41.868757,3.02,79.82,DR-8968
TRIP-241089,Hinjewadi,Wakad,2025-07-31T09:02:41.881762,11.99,183.69,DR-2381
TRIP-337150,Shivajinagar,Wakad,2025-07-30T22:27:41.896034,9.88,140.28,DR-9247
TRIP-551644,Wakad,Hinjewadi,2025-07-31T06:52:41.909330,11.06,173.35,DR-5373
TRIP-784135,Kothrud,Swargate,2025-07-31T00:11:41.923415,6.0,97.99,DR-8907
TRIP-487160,Shivajinagar,Wakad,2025-07-31T19:42:41.937820,3.07,80.12,DR-7708
TRIP-753699,Swargate,Viman Nagar,2025-07-31T13:07:41.950998,11.71,162.19,DR-4190
TRIP-519813,Swargate,Koregaon Park,2025-07-31T07:28:41.964839,14.77,184.74,DR-7530
TRIP-108992,Koregaon Park,Wakad,2025-07-31T01:35:41.976540,9.12,136.06,DR-2488
TRIP-437836,Shivajinagar,Wakad,2025-07-31T19:42:41.987069,10.64,177.07,DR-6063
TRIP-832639,Hinjewadi,Shivajinagar,2025-07-31T05:01:41.999726,9.84,182.46,DR-9112
TRIP-428402,Hinjewadi,Shivajinagar,2025-07-31T16:06:42.011727,13.56,191.37,DR-9833
TRIP-701868,Koregaon Park,Kothrud,2025-07-31T02:17:42.025086,10.38,187.86,DR-6018
TRIP-961009,Hinjewadi,Viman Nagar,2025-07-31T13:42:42.035987,14.19,201.6,DR-7035
TRIP-759936,Hinjewadi,Koregaon Park,2025-07-31T06:24:42.048171,12.83,180.82,DR-8379
TRIP-566324,Wakad,Baner,2025-07-31T10:26:42.060689,4.11,88.89,DR-2562
TRIP-947996,Wakad,Viman Nagar,2025-07-31T10:33:42.070948,12.46,177.77,DR-2736
TRIP-986343,Kothrud,Wakad,2025-07-31T11:34:42.082110,3.14,67.85,DR-2505
TRIP-404722,Koregaon Park,Wakad,2025-07-31T08:18:42.095850,8.18,128.3,DR-2344
TRIP-788148,Viman Nagar,Swargate,2025-07-31T07:58:42.111387,3.5,86.98,DR-9022
TRIP-979960,Kothrud,Swargate,2025-07-31T06:25:42.125282,4.77,98.76,DR-4381
TRIP-175033,Wakad,Baner,2025-07-31T07:08:42.144635,3.42,72.06,DR-9902
TRIP-517084,Shivajinagar,Swargate,2025-07-30T23:58:42.159316,8.64,153.11,DR-4137
TRIP-630646,Wakad,Viman Nagar,2025-07-31T00:36:42.181331,12.21,216.25,DR-6041
TRIP-372739,Baner,Viman Nagar,2025-07-31T15:37:42.193794,12.05,169.91,DR-6080
TRIP-943979,Kothrud,Baner,2025-07-31T09:58:42.216230,4.83,105.52,DR-6965
TRIP-581856,Swargate,Viman Nagar,2025-07-31T06:17:42.235611,10.46,152.32,DR-7602
TRIP-947299,Hinjewadi,Baner,2025-07-30T22:30:42.247848,12.79,184.62,DR-8055
TRIP-820007,Viman Nagar,Shivajinagar,2025-07-31T10:41:42.258330,11.98,212.85,DR-4373
TRIP-891130,Viman Nagar,Baner,2025-07-31T16:02:42.271821,14.24,236.05,DR-2081
TRIP-849750,Koregaon Park,Hinjewadi,2025-07-31T15:04:42.284307,6.02,117.22,DR-7041
TRIP-674449,Baner,Kothrud,2025-07-31T07:14:42.297942,13.51,187.84,DR-2509
TRIP-641193,Shivajinagar,Hinjewadi,2025-07-31T00:09:42.311984,6.35,99.87,DR-4305
TRIP-648127,Viman Nagar,Swargate,2025-07-31T20:19:42.325509,9.04,139.06,DR-4932
TRIP-553278,Hinjewadi,Swargate,2025-07-31T02:38:42.339454,12.99,193.21,DR-7048
TRIP-418445,Swargate,Viman Nagar,2025-07-31T09:50:42.352294,4.3,92.58,DR-6386
TRIP-685716,Shivajinagar,Koregaon Park,2025-07-31T14:50:42.379980,6.73,103.51,DR-1396
TRIP-644260,Wakad,Koregaon Park,2025-07-31T05:07:42.394973,5.47,90.53,DR-3645
TRIP-679015,Wakad,Koregaon Park,2025-07-31T03:58:42.408738,5.84,113.28,DR-8545
TRIP-941730,Shivajinagar,Swargate,2025-07-31T20:24:42.422755,13.33,221.82,DR-7803
TRIP-980082,Baner,Viman Nagar,2025-07-31T14:53:42.436583,11.38,196.98,DR-7801
TRIP-103210,Koregaon Park,Kothrud,2025-07-30T23:48:42.450414,12.28,197.39,DR-5001
TRIP-765877,Viman Nagar,Hinjewadi,2025-07-31T09:42:42.464458,7.53,130.4,DR-8386
TRIP-457729,Wakad,Shivajinagar,2025-07-31T12:00:42.478563,13.8,210.95,DR-8496
TRIP-410280,Kothrud,Swargate,2025-07-30T23:27:42.492134,6.51,120.33,DR-5685
TRIP-140762,Baner,Hinjewadi,2025-07-31T10:48:42.506378,6.55,129.55,DR-6182
TRIP-229938,Shivajinagar,Kothrud,2025-07-31T10:44:42.519820,3.89,87.5,DR-8858
TRIP-970945,Viman Nagar,Koregaon Park,2025-07-31T03:58:42.531100,12.46,193.8,DR-2950
TRIP-165947,Swargate,Kothrud,2025-07-31T18:38:42.541204,3.04,66.09,DR-8028
TRIP-455936,Viman Nagar,Baner,2025-07-31T07:45:42.554439,6.22,112.54,DR-1881
TRIP-291624,Koregaon Park,Swargate,2025-07-31T17:03:42.566238,6.92,120.08,DR-9319
TRIP-212464,Koregaon Park,Hinjewadi,2025-07-31T07:38:42.577796,3.03,76.5,DR-4508
TRIP-534595,Shivajinagar,Wakad,2025-07-31T03:20:42.589443,6.77,114.66,DR-7785
TRIP-253288,Koregaon Park,Shivajinagar,2025-07-31T02:18:42.601210,3.29,69.69,DR-2780
TRIP-775462,Baner,Swargate,2025-07-31T16:02:42.615392,3.76,75.9,DR-3746
TRIP-458593,Kothrud,Baner,2025-07-31T11:15:42.629634,10.67,153.24,DR-5169
TRIP-460479,Kothrud,Viman Nagar,2025-07-31T11:51:42.644911,10.81,147.92,DR-7700
TRIP-893971,Kothrud,Hinjewadi,2025-07-31T00:52:42.657585,9.26,130.51,DR-8346
TRIP-238437,Shivajinagar,Wakad,2025-07-31T13:10:42.673918,3.59,73.11,DR-5791
TRIP-249752,Viman Nagar,Baner,2025-07-30T21:08:42.687107,9.51,172.51,DR-5502
TRIP-955780,Kothrud,Shivajinagar,2025-07-31T02:30:42.707771,10.08,157.5,DR-4084
TRIP-186073,Baner,Kothrud,2025-07-31T18:44:42.723025,9.66,162.36,DR-9679
TRIP-286509,Swargate,Hinjewadi,2025-07-31T18:06:42.742710,12.84,219.68,DR-5495
TRIP-487411,Koregaon Park,Hinjewadi,2025-07-31T15:38:42.756558,11.73,176.05,DR-2579
TRIP-228650,Koregaon Park,Viman Nagar,2025-07-30T23:48:42.769707,7.57,127.11,DR-9833
TRIP-500135,Swargate,Koregaon Park,2025-07-31T05:08:42.791155,11.9,167.83,DR-8292
TRIP-864480,Koregaon Park,Hinjewadi,2025-07-31T03:32:42.814174,5.02,86.37,DR-4933
TRIP-168400,Shivajinagar,Kothrud,2025-07-31T17:22:42.832576,9.18,150.77,DR-4001
TRIP-915462,Shivajinagar,Kothrud,2025-07-30T21:18:42.846548,7.47,128.05,DR-8009
TRIP-737242,Hinjewadi,Baner,2025-07-31T12:17:42.861166,9.14,165.88,DR-7550
TRIP-581608,Shivajinagar,Baner,2025-07-31T03:42:42.875733,10.17,171.22,DR-3021
TRIP-173144,Viman Nagar,Kothrud,2025-07-31T18:45:42.889207,14.77,248.96,DR-2372
TRIP-469079,Swargate,Shivajinagar,2025-07-31T19:56:42.902975,6.26,121.73,DR-5667
TRIP-610588,Viman Nagar,Koregaon Park,2025-07-31T09:24:42.916807,5.54,110.42,DR-1510
TRIP-308866,Viman Nagar,Shivajinagar,2025-07-30T22:38:42.931023,7.44,112.9,DR-6084
TRIP-244244,Swargate,Viman Nagar,2025-07-31T01:13:42.954940,5.07,92.24,DR-1005
TRIP-665847,Swargate,Koregaon Park,2025-07-31T03:06:42.965925,3.39,76.63,DR-1000
TRIP-854026,Koregaon Park,Kothrud,2025-07-31T08:58:42.979680,7.87,149.35,DR-3343
TRIP-725388,Wakad,Hinjewadi,2025-07-31T19:18:42.993421,10.47,171.1,DR-9562
TRIP-977501,Koregaon Park,Wakad,2025-07-31T10:43:43.007148,9.87,140.79,DR-4726
TRIP-880947,Swargate,Hinjewadi,2025-07-31T13:12:43.027479,12.42,207.88,DR-3083
TRIP-298143,Swargate,Baner,2025-07-31T14:54:43.041381,13.78,221.14,DR-2223
TRIP-141968,Swargate,Koregaon Park,2025-07-31T12:11:43.055575,12.13,211.8,DR-7136
TRIP-286959,Koregaon Park,Viman Nagar,2025-07-31T00:17:43.069544,9.97,157.03,DR-1541
TRIP-156705,Koregaon Park,Swargate,2025-07-30T22:18:43.090476,5.24,103.39,DR-9862
TRIP-641071,Shivajinagar,Swargate,2025-07-31T17:43:43.103664,3.07,72.88,DR-3556
TRIP-129539,Viman Nagar,Baner,2025-07-31T14:21:43.118159,3.52,87.11,DR-6574
TRIP-931853,Wakad,Koregaon Park,2025-07-31T01:38:43.131375,11.37,191.26,DR-5281
TRIP-421744,Baner,Wakad,2025-07-31T15:41:43.152759,13.76,222.51,DR-9760
TRIP-378923,Baner,Kothrud,2025-07-31T04:53:43.167131,9.35,172.36,DR-4382
TRIP-341207,Shivajinagar,Wakad,2025-07-31T18:14:43.180502,11.11,195.66,DR-1795
TRIP-411931,Swargate,Kothrud,2025-07-31T19:42:43.202241,5.66,108.45,DR-1813
TRIP-175305,Koregaon Park,Wakad,2025-07-31T03:05:43.226680,7.05,107.46,DR-7959
TRIP-827756,Shivajinagar,Wakad,2025-07-31T17:07:43.238239,6.63,130.0,DR-4773
TRIP-152985,Hinjewadi,Shivajinagar,2025-07-30T21:43:43.259561,12.83,192.68,DR-1566
TRIP-353708,Kothrud,Baner,2025-07-31T10:10:43.273644,14.49,205.26,DR-7585
TRIP-468524,Koregaon Park,Shivajinagar,2025-07-31T11:43:43.287675,6.61,131.95,DR-4013
TRIP-174824,Baner,Shivajinagar,2025-07-31T20:35:43.298935,7.81,118.32,DR-9591
TRIP-407145,Wakad,Baner,2025-07-30T23:24:43.310662,4.61,98.17,DR-6676
TRIP-904983,Koregaon Park,Baner,2025-07-31T15:21:43.325613,7.66,134.97,DR-1215
TRIP-610863,Koregaon Park,Kothrud,2025-07-31T02:48:43.341054,10.66,168.43,DR-7631
TRIP-798328,Swargate,Koregaon Park,2025-07-31T05:37:43.356148,5.93,122.42,DR-7980
TRIP-851479,Viman Nagar,Swargate,2025-07-31T06:42:43.370965,11.95,162.61,DR-8242
TRIP-401925,Kothrud,Hinjewadi,2025-07-31T06:14:43.386248,11.13,170.99,DR-4349
TRIP-657164,Kothrud,Koregaon Park,2025-07-31T00:58:43.401164,6.89,123.15,DR-7926
TRIP-857603,Swargate,Wakad,2025-07-31T00:51:43.416004,3.2,73.3,DR-8843
TRIP-993768,Baner,Kothrud,2025-07-31T08:05:43.430178,12.29,167.99,DR-3606
TRIP-286766,Koregaon Park,Hinjewadi,2025-07-31T13:08:43.449738,3.24,76.27,DR-4412
TRIP-922142,Swargate,Viman Nagar,2025-07-31T12:09:43.464949,10.37,184.32,DR-2079
TRIP-764540,Baner,Hinjewadi,2025-07-31T16:46:43.478260,3.33,76.01,DR-4442
TRIP-104648,Koregaon Park,Viman Nagar,2025-07-31T05:40:43.492941,5.5,100.66,DR-1755
TRIP-298147,Shivajinagar,Koregaon Park,2025-07-31T13:33:43.506868,5.49,111.67,DR-1339
TRIP-199129,Swargate,Kothrud,2025-07-31T08:33:43.520216,9.64,133.94,DR-6046
TRIP-119141,Hinjewadi,Kothrud,2025-07-31T04:37:43.534727,4.6,85.44,DR-5736
TRIP-847213,Kothrud,Viman Nagar,2025-07-31T18:45:43.550409,3.73,86.1,DR-3436
TRIP-270046,Baner,Kothrud,2025-07-31T12:00:43.562614,8.05,150.23,DR-9421
TRIP-807536,Kothrud,Baner,2025-07-31T00:17:43.575619,13.12,201.21,DR-1428
TRIP-217383,Shivajinagar,Baner,2025-07-31T03:14:43.590078,9.64,139.76,DR-4596
TRIP-875063,Swargate,Koregaon Park,2025-07-31T16:08:43.603902,11.26,176.41,DR-4249
TRIP-102922,Swargate,Hinjewadi,2025-07-30T22:25:43.617886,11.49,166.1,DR-4089
TRIP-722313,Koregaon Park,Kothrud,2025-07-31T17:44:43.631433,9.5,159.1,DR-7231
TRIP-633912,Viman Nagar,Wakad,2025-07-31T04:49:43.657588,10.69,148.63,DR-9356
TRIP-997387,Hinjewadi,Baner,2025-07-31T04:50:43.673141,12.72,222.48,DR-2368
TRIP-960377,Wakad,Hinjewadi,2025-07-31T11:44:43.688280,10.43,163.06,DR-8106
TRIP-960623,Baner,Wakad,2025-07-30T22:52:43.700797,11.34,182.97,DR-3726
TRIP-905042,Shivajinagar,Baner,2025-07-31T01:38:43.721239,10.99,198.38,DR-7248
TRIP-667369,Wakad,Viman Nagar,2025-07-31T12:08:43.742072,8.73,132.04,DR-7744
TRIP-762251,Viman Nagar,Kothrud,2025-07-31T11:18:43.764375,8.51,132.63,DR-3815
TRIP-753527,Shivajinagar,Koregaon Park,2025-07-31T08:52:43.779681,5.55,95.97,DR-9244
TRIP-624829,Swargate,Shivajinagar,2025-07-31T09:56:43.803859,4.5,95.71,DR-2531
TRIP-905214,Koregaon Park,Wakad,2025-07-31T04:21:43.824071,9.84,179.14,DR-2636
TRIP-821674,Shivajinagar,Hinjewadi,2025-07-30T21:43:43.836853,5.32,99.73,DR-2141
TRIP-226444,Koregaon Park,Hinjewadi,2025-07-31T02:11:43.853237,13.36,232.41,DR-5563
TRIP-406855,Baner,Hinjewadi,2025-07-31T02:36:43.875899,10.76,151.08,DR-3669
TRIP-319499,Koregaon Park,Viman Nagar,2025-07-31T08:46:43.887146,12.74,196.03,DR-8515
TRIP-971016,Swargate,Wakad,2025-07-31T05:41:43.901622,8.18,148.77,DR-7998
TRIP-472867,Swargate,Kothrud,2025-07-30T23:50:43.923462,9.61,176.05,DR-5346
TRIP-560686,Swargate,Shivajinagar,2025-07-31T18:03:43.944578,10.81,147.14,DR-4366
TRIP-569636,Koregaon Park,Wakad,2025-07-30T22:37:43.964055,8.86,156.08,DR-3566
TRIP-675715,Koregaon Park,Baner,2025-07-31T14:09:43.977646,4.82,95.59,DR-5450
TRIP-486531,Shivajinagar,Hinjewadi,2025-07-31T02:43:43.991411,13.33,202.98,DR-5996
TRIP-362320,Shivajinagar,Viman Nagar,2025-07-31T10:48:44.011501,4.24,83.42,DR-1432
TRIP-567154,Kothrud,Viman Nagar,2025-07-31T07:43:44.026707,8.0,116.11,DR-6971
TRIP-471931,Koregaon Park,Baner,2025-07-31T00:29:44.042920,9.73,157.41,DR-5300
TRIP-573508,Hinjewadi,Baner,2025-07-31T10:26:44.061404,6.83,103.31,DR-1118
TRIP-145458,Viman Nagar,Shivajinagar,2025-07-31T05:22:44.077207,10.11,161.39,DR-9829
TRIP-904844,Hinjewadi,Kothrud,2025-07-31T18:54:44.088536,8.55,122.38,DR-5208
TRIP-107103,Wakad,Hinjewadi,2025-07-31T09:42:44.102551,10.03,136.88,DR-2590
TRIP-616873,Shivajinagar,Wakad,2025-07-31T08:32:44.123214,7.65,146.81,DR-2926
